Product Name,Review
"Apple iPhone 14 Pro Max (256GB, Space Black)",Excellent product.
"Apple iPhone 14 Pro Max (256GB, Space Black)",Product is good
"Apple iPhone 14 Pro Max (256GB, Space Black)","Product is yet to explore by me. Still on it. Though the colour I wanted was not there (Deep Purple). But the overall product is good externally, internal I need time to test it."
"Apple iPhone 14 Pro Max (256GB, Space Black)",Awesome
"Apple iPhone 14 Pro Max (256GB, Space Black)",Very nice
"Apple iPhone 14 Pro Max (256GB, Space Black)",Very good
"Apple iPhone 14 Pro Max (256GB, Space Black)",Awesome product
"Apple iPhone 14 Pro Max (256GB, Space Black)",Product is very nice & staff behaviour is very good. I specially thank to Kamalesh of Acropolis Mall
"Apple iPhone 14 Pro Max (256GB, Space Black)","Nice and helping me a lot, excellent Mobile"
"Apple iPhone 14 Pro Max (256GB, Space Black)",Good
"Apple iPhone 14 Pro Max (256GB, Space Black)","The purchase & unboxing experience was great at the Croma Store. The product is fine, especially the multimedia consumption is top notch. Still exploring the device."
"Apple iPhone 14 Pro Max (256GB, Space Black)",The product is nice and enjoyed the shopping experience at Croma
"Apple iPhone 14 Pro Max (256GB, Space Black)",It is very good
"Apple iPhone 14 Pro Max (256GB, Space Black)",Loving it enjoying it
"Apple iPhone 14 Pro Max (256GB, Space Black)",Very much satisfied
"Apple iPhone 14 Pro Max (256GB, Space Black)",Not Bad
"Apple iPhone 14 Plus (128GB, Purple)",I recently purchased a smartphone from the Croma store and I am extremely satisfied with my purchase. The staff at the store were knowledgeable and helped me choose the perfect phone to fit my needs. The phone was in great condition and I have had no issues with it since my purchase. I highly recommend the Croma store for anyone in the market for a new smartphone.
"Apple iPhone 14 Plus (128GB, Purple)",Cool
"Apple iPhone 14 Plus (128GB, Purple)",It was a nice experience
"Apple iPhone 14 Plus (128GB, Purple)",Good and official high technology and healthy features and totally its super featuristic mobile thank you
"Apple iPhone 14 Plus (128GB, Purple)",Great
"Apple iPhone 14 Plus (128GB, Purple)",Nice Product
"Apple iPhone 14 Plus (128GB, Purple)",Very good
"Apple iPhone 14 Plus (128GB, Purple)",Hi good
"Apple iPhone 14 Plus (128GB, Purple)",Too good product
"Apple iPhone 14 Plus (128GB, Purple)",Wonderful
"Apple iPhone 14 Plus (128GB, Purple)",Overall good experience but need some improvements!
"Apple iPhone 14 Plus (128GB, Purple)",Satisfied
"Apple iPhone 14 Plus (128GB, Purple)",Nice product and sales executive were very cooperative.
"Apple iPhone 14 Plus (128GB, Purple)","Bought for my daughter It's good, today's generation likes this product"
"Apple iPhone 14 Plus (128GB, Purple)",Good.
"Apple iPhone 14 Plus (128GB, Purple)",Excellent
"Apple iPhone 14 Plus (128GB, Purple)",Good experience
"Apple iPhone 14 Plus (128GB, Purple)",Good       .
"Apple iPhone 14 Plus (128GB, Purple)",BEAUTIFUL PRODUCT
"Apple iPhone 14 Plus (128GB, Purple)",Product performance is fine.
"Apple iPhone 14 Plus (128GB, Purple)",Good.  
"Apple iPhone 14 Plus (128GB, Purple)",Phone is very good and smooth
"Apple iPhone 14 Plus (128GB, Purple)",Awesome
"Apple iPhone 14 Plus (128GB, Purple)","It’s amazing, staff is very friendly and good. The way of dealing is good"
"Apple iPhone 14 Plus (128GB, Purple)",Awesome experience
"Apple iPhone 14 Plus (128GB, Purple)",Very good battery backup
"Apple iPhone 14 Plus (128GB, Purple)",Nice product. I love it
"Apple iPhone 14 Plus (128GB, Purple)",Very Good
"Apple iPhone 14 Plus (128GB, Purple)",Good product
"Apple iPhone 14 Plus (128GB, Purple)",iPhone. What experience you want me to share the name is just enough
"Apple iPhone 14 Plus (256GB, Blue)",The quality of iPhone is very poor.
"Apple iPhone 14 Plus (256GB, Blue)",Nice product
"Apple iPhone 14 Plus (256GB, Blue)",Excellent
"Apple iPhone 14 Plus (256GB, Blue)",Croma staff service is too good. I am Very Happy to buy a product Pitampura Store.
"Apple iPhone 14 Plus (256GB, Blue)",Nice experience
"Apple iPhone 14 Plus (256GB, Blue)",Good experience and a good product. Employee behavior is very good.
"Apple iPhone 14 Plus (256GB, Blue)",Pleasant experience
"Apple iPhone 14 Plus (256GB, Blue)",Good performance
"Apple iPhone 14 Plus (256GB, Blue)",The product is awesome.
"Apple iPhone 14 Plus (256GB, Blue)",It’s great
"Apple iPhone 14 Plus (256GB, Blue)",Nice iPhone
"Apple iPhone 14 Plus (256GB, Blue)",This is my second iphone from Croma Awesome service from Croma as we have many portal to purchase samething but Croma gave best service and genuine products. Keep it up guys
"Apple iPhone 14 Plus (256GB, Blue)",Good product
"Apple iPhone 14 Plus (256GB, Blue)",Superb
"Apple iPhone 14 Pro (256GB, Gold)",It's amazing
"Apple iPhone 14 Pro (256GB, Gold)",Nice product
"Apple iPhone 14 Pro (256GB, Gold)",It was experience shopping with Croma for all our Apple products.
"Apple iPhone 14 Pro (256GB, Gold)",Excellent
"Apple iPhone 14 Pro (256GB, Gold)",Good
"Apple iPhone 14 Pro (256GB, Gold)",Good experience
"Apple iPhone 14 Pro (256GB, Gold)",Very good
"Apple iPhone 14 Pro (256GB, Gold)",Absolutely enjoyed buying the product  people at store were also very helpful
"Apple iPhone 14 Pro (256GB, Gold)",Very nice
"Apple iPhone 14 Pro (256GB, Gold)","Wonderful experience, best price in the whole market, very professional dealing of the whole process, I am happy and would recommend all"
"Apple iPhone 14 Pro (256GB, Gold)",Great loving it
"Apple iPhone 14 Pro (256GB, Gold)",So Good product
"Apple iPhone 14 Pro (256GB, Gold)",Very HAPPY
"Apple iPhone 14 Pro (256GB, Gold)",Great experience
"Apple iPhone 14 Pro (256GB, Gold)",Good product
"Apple iPhone 14 Pro (256GB, Gold)",Very Amazing Product and I love it.
"Apple iPhone 14 Plus (128GB, Midnight)",Awesome product. Specially thanks to Sandeep sir who help me  to get the phone on time. Sandeep sir diserve 5 starts
"Apple iPhone 14 Plus (128GB, Midnight)",Good love the product
"Apple iPhone 14 Plus (128GB, Midnight)",Its excellent
"Apple iPhone 14 Plus (128GB, Midnight)",Products are very good and all staff very good. My good experience at Croma
"Apple iPhone 14 Plus (128GB, Midnight)","The product and customer service is excellent, Thanks"
"Apple iPhone 14 Plus (128GB, Midnight)",ExcellentHappy to use itVery comfortable with the cell phone
"Apple iPhone 14 Plus (128GB, Midnight)",Very Good Experience
"Apple iPhone 14 Plus (128GB, Midnight)",Great
"Apple iPhone 14 Plus (128GB, Midnight)",Very nice
"Apple iPhone 14 Plus (128GB, Midnight)",Very good experience and I will definitely will recommend my family and friends to visit Croma.
"Apple iPhone 14 Plus (128GB, Midnight)",Very good
"Apple iPhone 14 Plus (128GB, Midnight)",It's a fantastic experience
"Apple iPhone 14 Plus (128GB, Midnight)",Very nice.
"Apple iPhone 14 Plus (128GB, Midnight)",It is really good
"Apple iPhone 14 Plus (128GB, Midnight)","I had a great buying experience from Croma, Infinity Mall, Malad branch. The Sales person Zainab explained about the different offers. Definitely 5 star to the Product I purchased, offers from Croma and for the great buying experience."
"Apple iPhone 14 Plus (128GB, Midnight)",Nice shopping experience
"Apple iPhone 14 Plus (128GB, Midnight)",Excellent
"Apple iPhone 14 Plus (128GB, Midnight)",Excellent product
"Apple iPhone 14 Plus (128GB, Midnight)",Having signal issues. Not happy though
"Apple iPhone 14 Plus (128GB, Midnight)",Good very nice
"Apple iPhone 14 Plus (128GB, Midnight)",Apple products are always wow
"Apple iPhone 14 Plus (128GB, Midnight)",Nice one
"Apple iPhone 14 Plus (128GB, Midnight)",Nice product
"Apple iPhone 14 Plus (128GB, Midnight)",Excellent superb camera
"Apple iPhone 14 Plus (128GB, Midnight)",Awesome
"Apple iPhone 14 Plus (128GB, Midnight)",Good. Excellent
"Apple iPhone 14 Plus (128GB, Midnight)",Good super
"Apple iPhone 14 Plus (128GB, Midnight)",Product is good. More over services of sales person Ms. Shivani Korke and Cashiers in billing department were outstandingly efficient.
"Apple iPhone 14 Plus (128GB, Midnight)",Good product
"Apple iPhone 14 Plus (128GB, Midnight)","iPhone purchased from Croma is nice to use, got full support from Croma executive for existing backup etc."
"Apple iPhone 14 Pro Max (128GB, Silver)",Great product
"Apple iPhone 14 Pro Max (128GB, Silver)",Awesome
"Apple iPhone 14 Pro Max (128GB, Silver)",One of the best decision which I have been made nothing is better then I phone  14 pro max!!
"Apple iPhone 14 Pro Max (128GB, Silver)",Very good deal thank you Croma for providing the best service
"Apple iPhone 14 Pro Max (128GB, Silver)",Product is very good
"Apple iPhone 14 Pro Max (128GB, Silver)",Very happy for the phone
"Apple iPhone 14 Pro Max (256GB, Silver)",Wonderful product must say. Totally love the camera.  Touch feels very superior in quality.
"Apple iPhone 14 Pro Max (256GB, Silver)",Nice product
"Apple iPhone 14 Pro Max (256GB, Silver)",Very nice and customer friendly.
"Apple iPhone 14 Pro Max (256GB, Silver)",Great
"Apple iPhone 14 Pro Max (256GB, Silver)",Good
"Apple iPhone 14 Pro Max (256GB, Silver)",Good experience
"Apple iPhone 14 Pro Max (256GB, Silver)",Best experience
"Apple iPhone 14 Pro Max (256GB, Silver)",Next level phone
"Apple iPhone 14 Pro Max (256GB, Silver)",Product is good and amazing
"Apple iPhone 14 Pro Max (256GB, Silver)",Waste of money. Nothing great in this phone
"Apple iPhone 14 Pro Max (256GB, Silver)",Excellent product
"Apple iPhone 14 Pro Max (256GB, Silver)",I am enjoying with my device experience is very good and I wish you very happy new year
"Apple iPhone 14 Pro Max (256GB, Silver)",Good product
"Apple iPhone 14 Pro Max (1TB, Deep Purple)",Good
"Apple iPhone 14 Plus (128GB, Starlight)",Excellent product.
"Apple iPhone 14 Plus (128GB, Starlight)",Good
"Apple iPhone 14 Plus (128GB, Starlight)",Woww.
"Apple iPhone 14 Plus (128GB, Starlight)",Best product. Top selling brilliant perfomance
"Apple iPhone 14 Plus (128GB, Starlight)",It was good.
"Apple iPhone 14 Plus (128GB, Starlight)",Awesome ��
"Apple iPhone 14 Plus (128GB, Starlight)",Battery backup is very less
"Apple iPhone 14 Plus (128GB, Starlight)",Bought Apple iPhone 14 plus amazing purchase
"Apple iPhone 14 Plus (128GB, Starlight)",Excellent phone
"Apple iPhone 14 Plus (128GB, Starlight)","The product does not need any rating at is it one of the best I have invested in. With regards to the service rendered to me for my purchase. Ms. Manjula took care of everything from opening the box, transferring the data and installing the guard and case. Thank you. I knew I could trust Croma for my purchases."
"Apple iPhone 14 Plus (128GB, Starlight)",Nice porduct
"Apple iPhone 14 Plus (128GB, Starlight)",It's really good to purchase products from Croma store instead of any product direct store they always care about their customer Croma is really good for every electronic products my experience for iPhone 14 plus is also good
"Apple iPhone 14 Plus (128GB, Starlight)",Very good product
"Apple iPhone 14 Plus (128GB, Starlight)",Excellent
"Apple iPhone 14 Plus (128GB, Starlight)",The phone is best and the store and their staff are also best.
"Apple iPhone 14 Plus (128GB, Starlight)",Worst experience
"Apple iPhone 14 Plus (128GB, Starlight)",Good experience
"Apple iPhone 14 Plus (128GB, Starlight)",Good product and good service.
"Apple iPhone 14 Plus (128GB, Starlight)","Apple iPhone is good, needs no reviews"
"Apple iPhone 14 Plus (128GB, Starlight)",So far it is looking good. Purchasing experience at a Croma was superb.
"Apple iPhone 14 Plus (128GB, Starlight)",Superb
"Apple iPhone 14 Plus (128GB, Starlight)",Nice product
"Apple iPhone 14 Plus (128GB, Starlight)",Superb product
"Apple iPhone 14 Plus (128GB, Starlight)",Good product
"Apple iPhone 14 Pro (256GB, Silver)",Phone accessory not perfect
"Apple iPhone 14 Pro (256GB, Silver)",Thanks for the best product and services
"Apple iPhone 14 Pro (256GB, Silver)",Awesome product & I am very happy
"Apple iPhone 14 Pro (256GB, Silver)",Experience was good
"Apple iPhone 14 Pro (256GB, Silver)",Very user friendly and it is awesome. It's PRESTIGE.
"Apple iPhone 14 Pro (256GB, Silver)",Product is good and working fine so far
"Apple iPhone 14 Pro (256GB, Silver)",Awesome prodc
"Apple iPhone 14 Pro Max (256GB, Gold)",It was an amazing experience
"Apple iPhone 14 Pro Max (256GB, Gold)",We are very happy. We like the product very much.
"Apple iPhone 14 Pro Max (256GB, Gold)",Experience of using the product is great excellent also very good service happy.
"Apple iPhone 14 Pro Max (256GB, Gold)",It was good
"Apple iPhone 14 Pro Max (256GB, Gold)",Good one
"Apple iPhone 14 Pro Max (256GB, Gold)",Good Product
"Apple iPhone 14 Pro Max (256GB, Gold)","I have always used Apple product I.e IPhone this is my 3rd iPhone . I have IPad , IPod . The recent iPhone 14 pro max is good the camera is excellent which gives you sharp pictures . The other features like find , switch etc are excellent. The only thing I hated is you have discounted the practice of giving basic asseriores like giving a complete set of charger, ear phone. I would suggest why don't you give the asseriores with built in cost along with the phone ."
"Apple iPhone 14 Pro Max (256GB, Gold)",I am in love
"Apple iPhone 14 Pro Max (256GB, Gold)",Good product
"Apple iPhone 14 Pro Max (256GB, Gold)",Amazing
"Apple iPhone 14 Pro Max (128GB, Gold)",Nice product
"Apple iPhone 14 Pro Max (128GB, Gold)",Good experience
"Apple iPhone 14 Pro Max (128GB, Gold)",Very good
"Apple iPhone 14 Pro Max (128GB, Gold)",Excellent services and product is good and I will invite my friend and family to shop from Croma thank you so much
"Apple iPhone 14 Pro Max (128GB, Gold)",Excellent.
"Apple iPhone 14 Pro Max (128GB, Gold)",Very comfortable
"Apple iPhone 14 Pro Max (1TB, Gold)","Finally after long wait I got my Apple I phone 14 pro max 1TB, gold colour, madly in love with phone performance is blazing fast I love the pro motion display and dynamic Island works as advertised I am in love with that features�� I would like to thanks Tata ltd for organising the stock for me and delivering my phone on time before the delivery date."
"Apple iPhone 14 Pro Max (1TB, Gold)",Great product price and location
