,Product,Review,5 Stars,4 Stars,3 Stars,2 Stars,1 Stars,Avg Rating,Price,Link
886,"APPLE iPhone 14 (Midnight, 256 GB)","The iPhone 14 is a standout device in Apple's latest lineup. With its sleek design, powerful hardware and improved cameras, it's a must-have for any tech enthusiast.Pros:    Powerful hardware with the A16 chip.    Improved camera quality.    Long battery life.    Sleek design with premium build quality.    Improved display technology for an immersive experience.    Great operating system with a large app store.Cons:    Expensive compared to other smartphones.    No headphone jack...READ MORE","25,230","3,198",746,426,"1,239",['4.6'],"['₹79,999']",https://www.flipkart.com/apple-iphone-14-midnight-256-gb/p/itmdb32e3c997112?pid=MOBGHWFH4H3MMRAA&lid=LSTMOBGHWFH4H3MMRAAYJIH95&marketplace=FLIPKART&q=iPhone+14&store=tyy%2F4io&srno=s_1_8&otracker=search&otracker1=search&fm=organic&iid=140ab55b-4f08-4e4f-9d19-3cff6e2a6517.MOBGHWFH4H3MMRAA.SEARCH&ppt=hp&ppn=homepage&ssid=2i77oh9hb40000001683448169815&qH=d36118758fc7c034
887,"APPLE iPhone 14 (Midnight, 256 GB)",This mine 3rd IPhone Model iPhone 5s : Best one when I started android to appleiPhone 6s : Best Camera Poor Battery Finally iPhone 14 One of best iPhone i used : fantastic camera : Good battery life. Super fast face lock system. Good charger comparing old iPhones. Happy to having this powerful iPhone-14.READ MORE,"25,230","3,198",746,426,"1,239",['4.6'],"['₹79,999']",https://www.flipkart.com/apple-iphone-14-midnight-256-gb/p/itmdb32e3c997112?pid=MOBGHWFH4H3MMRAA&lid=LSTMOBGHWFH4H3MMRAAYJIH95&marketplace=FLIPKART&q=iPhone+14&store=tyy%2F4io&srno=s_1_8&otracker=search&otracker1=search&fm=organic&iid=140ab55b-4f08-4e4f-9d19-3cff6e2a6517.MOBGHWFH4H3MMRAA.SEARCH&ppt=hp&ppn=homepage&ssid=2i77oh9hb40000001683448169815&qH=d36118758fc7c034
888,"APPLE iPhone 14 (Midnight, 256 GB)",Thanks Flipkart service is fine nd it comes in a 2 days.product is genuine nd I love itREAD MORE,"25,230","3,198",746,426,"1,239",['4.6'],"['₹79,999']",https://www.flipkart.com/apple-iphone-14-midnight-256-gb/p/itmdb32e3c997112?pid=MOBGHWFH4H3MMRAA&lid=LSTMOBGHWFH4H3MMRAAYJIH95&marketplace=FLIPKART&q=iPhone+14&store=tyy%2F4io&srno=s_1_8&otracker=search&otracker1=search&fm=organic&iid=140ab55b-4f08-4e4f-9d19-3cff6e2a6517.MOBGHWFH4H3MMRAA.SEARCH&ppt=hp&ppn=homepage&ssid=2i77oh9hb40000001683448169815&qH=d36118758fc7c034
889,"APPLE iPhone 14 (Midnight, 256 GB)","Best smartphone in this price range with overall great performance, great camera and great batteryREAD MORE","25,230","3,198",746,426,"1,239",['4.6'],"['₹79,999']",https://www.flipkart.com/apple-iphone-14-midnight-256-gb/p/itmdb32e3c997112?pid=MOBGHWFH4H3MMRAA&lid=LSTMOBGHWFH4H3MMRAAYJIH95&marketplace=FLIPKART&q=iPhone+14&store=tyy%2F4io&srno=s_1_8&otracker=search&otracker1=search&fm=organic&iid=140ab55b-4f08-4e4f-9d19-3cff6e2a6517.MOBGHWFH4H3MMRAA.SEARCH&ppt=hp&ppn=homepage&ssid=2i77oh9hb40000001683448169815&qH=d36118758fc7c034
890,"APPLE iPhone 14 (Midnight, 256 GB)",Reasons to get it over regular 13- 50 percent extra ram- Better camera sensors- Cinematic mode at 4k 30 fps (13 could only do     1080p 30fps)- Action mode for super stabilised videos- Better low light photos thanks to photonic engine- Better battery life - Extra gpu core for high graphics performance- New improved modem for fast and efficient mobile connectivity - Dual ambient light sensors - Better camera flash- Crash detection - Satellite connectivity (though currently not in I...READ MORE,"25,230","3,198",746,426,"1,239",['4.6'],"['₹79,999']",https://www.flipkart.com/apple-iphone-14-midnight-256-gb/p/itmdb32e3c997112?pid=MOBGHWFH4H3MMRAA&lid=LSTMOBGHWFH4H3MMRAAYJIH95&marketplace=FLIPKART&q=iPhone+14&store=tyy%2F4io&srno=s_1_8&otracker=search&otracker1=search&fm=organic&iid=140ab55b-4f08-4e4f-9d19-3cff6e2a6517.MOBGHWFH4H3MMRAA.SEARCH&ppt=hp&ppn=homepage&ssid=2i77oh9hb40000001683448169815&qH=d36118758fc7c034
891,"APPLE iPhone 14 (Midnight, 256 GB)","Totally in love with my new iphone 14. Battery backup is amazing which I never expected from Apple to be very honest.Built quality is excellent and it looks premium. Camera quality is excellent as well. True to life color reproduction, Indoor conditions amazing, night photos are good, facial tones are very good, day clicks are amazing. In short it's an amazing exp. Selfie cam also produces very good quality images.READ MORE","25,230","3,198",746,426,"1,239",['4.6'],"['₹79,999']",https://www.flipkart.com/apple-iphone-14-midnight-256-gb/p/itmdb32e3c997112?pid=MOBGHWFH4H3MMRAA&lid=LSTMOBGHWFH4H3MMRAAYJIH95&marketplace=FLIPKART&q=iPhone+14&store=tyy%2F4io&srno=s_1_8&otracker=search&otracker1=search&fm=organic&iid=140ab55b-4f08-4e4f-9d19-3cff6e2a6517.MOBGHWFH4H3MMRAA.SEARCH&ppt=hp&ppn=homepage&ssid=2i77oh9hb40000001683448169815&qH=d36118758fc7c034
892,"APPLE iPhone 14 (Midnight, 256 GB)","Great phone with great capabilities 🔥Excellent camera 📸Processor same as my 13pro New blue colour is awesome ❤️I have :- 14pro . 13pro . 12. 12mini . Also new this one iphone 14 . One thing is common in all have , there is no lag till the date. The one thing I always said it is what it is🔥🔥READ MORE","25,230","3,198",746,426,"1,239",['4.6'],"['₹79,999']",https://www.flipkart.com/apple-iphone-14-midnight-256-gb/p/itmdb32e3c997112?pid=MOBGHWFH4H3MMRAA&lid=LSTMOBGHWFH4H3MMRAAYJIH95&marketplace=FLIPKART&q=iPhone+14&store=tyy%2F4io&srno=s_1_8&otracker=search&otracker1=search&fm=organic&iid=140ab55b-4f08-4e4f-9d19-3cff6e2a6517.MOBGHWFH4H3MMRAA.SEARCH&ppt=hp&ppn=homepage&ssid=2i77oh9hb40000001683448169815&qH=d36118758fc7c034
893,"APPLE iPhone 14 (Midnight, 256 GB)",I just love this phone  for the 1st time and the performance is awesome  just wow camera quality battery everything is awesome . I prefer anyone who can use this phone . Iphone using it for the 1st time never getting any problem . Just thank you Flipkart for providing me these at low cost as compared to retail shops . Thank you Flipkart and Apple . Just love it .READ MORE,"25,230","3,198",746,426,"1,239",['4.6'],"['₹79,999']",https://www.flipkart.com/apple-iphone-14-midnight-256-gb/p/itmdb32e3c997112?pid=MOBGHWFH4H3MMRAA&lid=LSTMOBGHWFH4H3MMRAAYJIH95&marketplace=FLIPKART&q=iPhone+14&store=tyy%2F4io&srno=s_1_8&otracker=search&otracker1=search&fm=organic&iid=140ab55b-4f08-4e4f-9d19-3cff6e2a6517.MOBGHWFH4H3MMRAA.SEARCH&ppt=hp&ppn=homepage&ssid=2i77oh9hb40000001683448169815&qH=d36118758fc7c034
894,"APPLE iPhone 14 (Midnight, 256 GB)",iPhone 14 starlight 🤍 beautiful design excellent camera great battery. I think it is better than previous year iPhone 13. Go for it 👌READ MORE,"25,230","3,198",746,426,"1,239",['4.6'],"['₹79,999']",https://www.flipkart.com/apple-iphone-14-midnight-256-gb/p/itmdb32e3c997112?pid=MOBGHWFH4H3MMRAA&lid=LSTMOBGHWFH4H3MMRAAYJIH95&marketplace=FLIPKART&q=iPhone+14&store=tyy%2F4io&srno=s_1_8&otracker=search&otracker1=search&fm=organic&iid=140ab55b-4f08-4e4f-9d19-3cff6e2a6517.MOBGHWFH4H3MMRAA.SEARCH&ppt=hp&ppn=homepage&ssid=2i77oh9hb40000001683448169815&qH=d36118758fc7c034
895,"APPLE iPhone 14 (Midnight, 256 GB)","The iPhone 14 is a solid choice for those looking for a high-quality smartphone experience. The camera is top-notch, the performance is smooth, and the design is sleek and modern. However, there are a few drawbacks to consider when comparing it to Android phones.One of the biggest cons of the iPhone 14 is its lack of customization options. Apple has a strict policy on what apps and features can be used on their devices, which can be frustrating for users who want more control over their pho...READ MORE","25,230","3,198",746,426,"1,239",['4.6'],"['₹79,999']",https://www.flipkart.com/apple-iphone-14-midnight-256-gb/p/itmdb32e3c997112?pid=MOBGHWFH4H3MMRAA&lid=LSTMOBGHWFH4H3MMRAAYJIH95&marketplace=FLIPKART&q=iPhone+14&store=tyy%2F4io&srno=s_1_8&otracker=search&otracker1=search&fm=organic&iid=140ab55b-4f08-4e4f-9d19-3cff6e2a6517.MOBGHWFH4H3MMRAA.SEARCH&ppt=hp&ppn=homepage&ssid=2i77oh9hb40000001683448169815&qH=d36118758fc7c034
896,"APPLE iPhone 14 (Midnight, 256 GB)",Switched from Xiaomi 12 Pro that was a heater means heats lot much it is very cool device I also used iPhone 13 but it has little bit more better that iPhone 13 best deviceREAD MORE,"25,230","3,198",746,426,"1,239",['4.6'],"['₹79,999']",https://www.flipkart.com/apple-iphone-14-midnight-256-gb/p/itmdb32e3c997112?pid=MOBGHWFH4H3MMRAA&lid=LSTMOBGHWFH4H3MMRAAYJIH95&marketplace=FLIPKART&q=iPhone+14&store=tyy%2F4io&srno=s_1_8&otracker=search&otracker1=search&fm=organic&iid=140ab55b-4f08-4e4f-9d19-3cff6e2a6517.MOBGHWFH4H3MMRAA.SEARCH&ppt=hp&ppn=homepage&ssid=2i77oh9hb40000001683448169815&qH=d36118758fc7c034
897,"APPLE iPhone 14 (Midnight, 256 GB)",It's a perfect mobile. Comfortable in hands... Size is good. Looks so classy. For me it's the bestREAD MORE,"25,230","3,198",746,426,"1,239",['4.6'],"['₹79,999']",https://www.flipkart.com/apple-iphone-14-midnight-256-gb/p/itmdb32e3c997112?pid=MOBGHWFH4H3MMRAA&lid=LSTMOBGHWFH4H3MMRAAYJIH95&marketplace=FLIPKART&q=iPhone+14&store=tyy%2F4io&srno=s_1_8&otracker=search&otracker1=search&fm=organic&iid=140ab55b-4f08-4e4f-9d19-3cff6e2a6517.MOBGHWFH4H3MMRAA.SEARCH&ppt=hp&ppn=homepage&ssid=2i77oh9hb40000001683448169815&qH=d36118758fc7c034
898,"APPLE iPhone 14 (Midnight, 256 GB)","Best smart phone under this price range compare to other phones in 2023 if you see overall build quality, performance and Camera with autofocus and video action mode are awesome50% extra RAM compared to iPhone 13 and other more features. Best time to upgrade to iPhone 14 . I am so happy See Low light photos are amazing..READ MORE","25,230","3,198",746,426,"1,239",['4.6'],"['₹79,999']",https://www.flipkart.com/apple-iphone-14-midnight-256-gb/p/itmdb32e3c997112?pid=MOBGHWFH4H3MMRAA&lid=LSTMOBGHWFH4H3MMRAAYJIH95&marketplace=FLIPKART&q=iPhone+14&store=tyy%2F4io&srno=s_1_8&otracker=search&otracker1=search&fm=organic&iid=140ab55b-4f08-4e4f-9d19-3cff6e2a6517.MOBGHWFH4H3MMRAA.SEARCH&ppt=hp&ppn=homepage&ssid=2i77oh9hb40000001683448169815&qH=d36118758fc7c034
899,"APPLE iPhone 14 (Midnight, 256 GB)","Happy to have iPhone 14. Wonderful phone specially because of Powerful camera😍, perfect screen size and potentially battery life make it worthy.READ MORE","25,230","3,198",746,426,"1,239",['4.6'],"['₹79,999']",https://www.flipkart.com/apple-iphone-14-midnight-256-gb/p/itmdb32e3c997112?pid=MOBGHWFH4H3MMRAA&lid=LSTMOBGHWFH4H3MMRAAYJIH95&marketplace=FLIPKART&q=iPhone+14&store=tyy%2F4io&srno=s_1_8&otracker=search&otracker1=search&fm=organic&iid=140ab55b-4f08-4e4f-9d19-3cff6e2a6517.MOBGHWFH4H3MMRAA.SEARCH&ppt=hp&ppn=homepage&ssid=2i77oh9hb40000001683448169815&qH=d36118758fc7c034
900,"APPLE iPhone 14 (Midnight, 256 GB)",camera is not as expected at evening as pictures are so dull and not bright.so much dissipointed when compare camera even with s21fe or one plus nord or other premium phones.at bright sunlight or in a bright light at night pictures are so good in portrait mode.selfies in low light are terrible. looks like camera under 10k phone.battery is good and last for day easily.performance is so good.display may be if 90hz it will be good at this price range.READ MORE,"25,230","3,198",746,426,"1,239",['4.6'],"['₹79,999']",https://www.flipkart.com/apple-iphone-14-midnight-256-gb/p/itmdb32e3c997112?pid=MOBGHWFH4H3MMRAA&lid=LSTMOBGHWFH4H3MMRAAYJIH95&marketplace=FLIPKART&q=iPhone+14&store=tyy%2F4io&srno=s_1_8&otracker=search&otracker1=search&fm=organic&iid=140ab55b-4f08-4e4f-9d19-3cff6e2a6517.MOBGHWFH4H3MMRAA.SEARCH&ppt=hp&ppn=homepage&ssid=2i77oh9hb40000001683448169815&qH=d36118758fc7c034
901,"APPLE iPhone 14 (Midnight, 256 GB)",I upgraded from iPhone 7 Plus. I experienced a huge improvement in several areas of my daily usage.$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$I recommend you buy iphone 14 instead of iphone 13 for various reasons:Additional 2 GB RAMLarger 5G antenna which helps with faster 5G speedImproved camerasCrash detectionSatellite connectivity to send emergency messages.READ MORE,"25,230","3,198",746,426,"1,239",['4.6'],"['₹79,999']",https://www.flipkart.com/apple-iphone-14-midnight-256-gb/p/itmdb32e3c997112?pid=MOBGHWFH4H3MMRAA&lid=LSTMOBGHWFH4H3MMRAAYJIH95&marketplace=FLIPKART&q=iPhone+14&store=tyy%2F4io&srno=s_1_8&otracker=search&otracker1=search&fm=organic&iid=140ab55b-4f08-4e4f-9d19-3cff6e2a6517.MOBGHWFH4H3MMRAA.SEARCH&ppt=hp&ppn=homepage&ssid=2i77oh9hb40000001683448169815&qH=d36118758fc7c034
902,"APPLE iPhone 14 (Midnight, 256 GB)","Just awesome!!I switch to iPhone 14 from iPhone 12. The powerful chipset gives you smooth performance. No lags, no fancy UI, just delivers the best of it. Camera is best. Battery giving a full day. Speaker sounds wide and clear. Must buy!!READ MORE","25,230","3,198",746,426,"1,239",['4.6'],"['₹79,999']",https://www.flipkart.com/apple-iphone-14-midnight-256-gb/p/itmdb32e3c997112?pid=MOBGHWFH4H3MMRAA&lid=LSTMOBGHWFH4H3MMRAAYJIH95&marketplace=FLIPKART&q=iPhone+14&store=tyy%2F4io&srno=s_1_8&otracker=search&otracker1=search&fm=organic&iid=140ab55b-4f08-4e4f-9d19-3cff6e2a6517.MOBGHWFH4H3MMRAA.SEARCH&ppt=hp&ppn=homepage&ssid=2i77oh9hb40000001683448169815&qH=d36118758fc7c034
903,"APPLE iPhone 14 (Midnight, 256 GB)",wow first time shifting from android to iosn its sooo amazing.. phone excels in everything be it camera to haptics to software experience.. glad i ordered iphone 14 instead of 13 there is noticable camera improvement in low light. + 50% more ram makes it future proofREAD MORE,"25,230","3,198",746,426,"1,239",['4.6'],"['₹79,999']",https://www.flipkart.com/apple-iphone-14-midnight-256-gb/p/itmdb32e3c997112?pid=MOBGHWFH4H3MMRAA&lid=LSTMOBGHWFH4H3MMRAAYJIH95&marketplace=FLIPKART&q=iPhone+14&store=tyy%2F4io&srno=s_1_8&otracker=search&otracker1=search&fm=organic&iid=140ab55b-4f08-4e4f-9d19-3cff6e2a6517.MOBGHWFH4H3MMRAA.SEARCH&ppt=hp&ppn=homepage&ssid=2i77oh9hb40000001683448169815&qH=d36118758fc7c034
904,"APPLE iPhone 14 (Blue, 256 GB)",THE product is genuinely awesome.. and can't stop my etes from looking into the product.. Awesome work by APPLE and good customer support from seller and Flipkart...THANKS FOR THE PRODUCT... GO FOR ITREAD MORE,"25,230","3,198",746,426,"1,239",['4.6'],"['₹79,999']",https://www.flipkart.com/apple-iphone-14-blue-256-gb/p/itm04dba659735c7?pid=MOBGHWFHD3XPKDPN&lid=LSTMOBGHWFHD3XPKDPNUH3TWL&marketplace=FLIPKART&q=iPhone+14&store=tyy%2F4io&srno=s_1_9&otracker=search&otracker1=search&fm=organic&iid=140ab55b-4f08-4e4f-9d19-3cff6e2a6517.MOBGHWFHD3XPKDPN.SEARCH&ppt=hp&ppn=homepage&ssid=2i77oh9hb40000001683448169815&qH=d36118758fc7c034
905,"APPLE iPhone 14 (Blue, 256 GB)",This is my first IOS device and I like it..I gifted this to my younger brother and he loved it. iPhone in-hand feel is damn premium 🙌🏻 also the camera quality is top notch to be honest I bought this phone only for smooth processor and camera quality. Just go for itREAD MORE,"25,230","3,198",746,426,"1,239",['4.6'],"['₹79,999']",https://www.flipkart.com/apple-iphone-14-blue-256-gb/p/itm04dba659735c7?pid=MOBGHWFHD3XPKDPN&lid=LSTMOBGHWFHD3XPKDPNUH3TWL&marketplace=FLIPKART&q=iPhone+14&store=tyy%2F4io&srno=s_1_9&otracker=search&otracker1=search&fm=organic&iid=140ab55b-4f08-4e4f-9d19-3cff6e2a6517.MOBGHWFHD3XPKDPN.SEARCH&ppt=hp&ppn=homepage&ssid=2i77oh9hb40000001683448169815&qH=d36118758fc7c034
906,"APPLE iPhone 14 (Blue, 256 GB)","One of the Best Phone from Apple , Battery Life Too Good with 2 Lines (1Physical , another Virtual sim) last for about one and half day for normal usage , really improved by apple  , Thanks for that.READ MORE","25,230","3,198",746,426,"1,239",['4.6'],"['₹79,999']",https://www.flipkart.com/apple-iphone-14-blue-256-gb/p/itm04dba659735c7?pid=MOBGHWFHD3XPKDPN&lid=LSTMOBGHWFHD3XPKDPNUH3TWL&marketplace=FLIPKART&q=iPhone+14&store=tyy%2F4io&srno=s_1_9&otracker=search&otracker1=search&fm=organic&iid=140ab55b-4f08-4e4f-9d19-3cff6e2a6517.MOBGHWFHD3XPKDPN.SEARCH&ppt=hp&ppn=homepage&ssid=2i77oh9hb40000001683448169815&qH=d36118758fc7c034
907,"APPLE iPhone 14 (Blue, 256 GB)",My first experience using an IPhone and it is truly special. Smooth old school feel and gets almost everything done that you throw at it. Brilliant camera. IPhone 14 is truly special and is worth every penny paid.READ MORE,"25,230","3,198",746,426,"1,239",['4.6'],"['₹79,999']",https://www.flipkart.com/apple-iphone-14-blue-256-gb/p/itm04dba659735c7?pid=MOBGHWFHD3XPKDPN&lid=LSTMOBGHWFHD3XPKDPNUH3TWL&marketplace=FLIPKART&q=iPhone+14&store=tyy%2F4io&srno=s_1_9&otracker=search&otracker1=search&fm=organic&iid=140ab55b-4f08-4e4f-9d19-3cff6e2a6517.MOBGHWFHD3XPKDPN.SEARCH&ppt=hp&ppn=homepage&ssid=2i77oh9hb40000001683448169815&qH=d36118758fc7c034
908,"APPLE iPhone 14 (Blue, 256 GB)",My First iphone experience even though its 60hz refresh rate but feels so smooth and optimized and performance is top notch🔥..if u r looking for an iphone 13..go for i phone 14 trust me u will love it❤️READ MORE,"25,230","3,198",746,426,"1,239",['4.6'],"['₹79,999']",https://www.flipkart.com/apple-iphone-14-blue-256-gb/p/itm04dba659735c7?pid=MOBGHWFHD3XPKDPN&lid=LSTMOBGHWFHD3XPKDPNUH3TWL&marketplace=FLIPKART&q=iPhone+14&store=tyy%2F4io&srno=s_1_9&otracker=search&otracker1=search&fm=organic&iid=140ab55b-4f08-4e4f-9d19-3cff6e2a6517.MOBGHWFHD3XPKDPN.SEARCH&ppt=hp&ppn=homepage&ssid=2i77oh9hb40000001683448169815&qH=d36118758fc7c034
909,"APPLE iPhone 14 (Blue, 256 GB)","Iphone 14 Awesome 😍😍 . Easy to carry i phone . Light weight. And very effective in daily usage. Battery is effective according to daily usage. Pictures, sound output, is always the best.Camera is always amazing ( cinematic video is wow). Colour is awesome 🙂🙂 overall very good 😊😊READ MORE","25,230","3,198",746,426,"1,239",['4.6'],"['₹79,999']",https://www.flipkart.com/apple-iphone-14-blue-256-gb/p/itm04dba659735c7?pid=MOBGHWFHD3XPKDPN&lid=LSTMOBGHWFHD3XPKDPNUH3TWL&marketplace=FLIPKART&q=iPhone+14&store=tyy%2F4io&srno=s_1_9&otracker=search&otracker1=search&fm=organic&iid=140ab55b-4f08-4e4f-9d19-3cff6e2a6517.MOBGHWFHD3XPKDPN.SEARCH&ppt=hp&ppn=homepage&ssid=2i77oh9hb40000001683448169815&qH=d36118758fc7c034
910,"APPLE iPhone 14 (Blue, 256 GB)",My first experience with apple phone is great…This phone is awesome and I love light purple colour…i m so happy thank u Flipkart 🥰READ MORE,"25,230","3,198",746,426,"1,239",['4.6'],"['₹79,999']",https://www.flipkart.com/apple-iphone-14-blue-256-gb/p/itm04dba659735c7?pid=MOBGHWFHD3XPKDPN&lid=LSTMOBGHWFHD3XPKDPNUH3TWL&marketplace=FLIPKART&q=iPhone+14&store=tyy%2F4io&srno=s_1_9&otracker=search&otracker1=search&fm=organic&iid=140ab55b-4f08-4e4f-9d19-3cff6e2a6517.MOBGHWFHD3XPKDPN.SEARCH&ppt=hp&ppn=homepage&ssid=2i77oh9hb40000001683448169815&qH=d36118758fc7c034
911,"APPLE iPhone 14 (Blue, 256 GB)","Battery life is not as good as i thought it would be. Transferring through an android phone and forgot to use move to iphone application, don't make this mistake. Otherwise overall good phone. The photos are pretty good actually ( main reason why i spend so much money behind it lol ). Other than that, it's an apple so yeah theres that.READ MORE","25,230","3,198",746,426,"1,239",['4.6'],"['₹79,999']",https://www.flipkart.com/apple-iphone-14-blue-256-gb/p/itm04dba659735c7?pid=MOBGHWFHD3XPKDPN&lid=LSTMOBGHWFHD3XPKDPNUH3TWL&marketplace=FLIPKART&q=iPhone+14&store=tyy%2F4io&srno=s_1_9&otracker=search&otracker1=search&fm=organic&iid=140ab55b-4f08-4e4f-9d19-3cff6e2a6517.MOBGHWFHD3XPKDPN.SEARCH&ppt=hp&ppn=homepage&ssid=2i77oh9hb40000001683448169815&qH=d36118758fc7c034
912,"APPLE iPhone 14 (Blue, 256 GB)","No two ways , it's a great product, I haven't used iPhone before, this feels real good phone , great battery life , iOS is really better in stability and speedREAD MORE","25,230","3,198",746,426,"1,239",['4.6'],"['₹79,999']",https://www.flipkart.com/apple-iphone-14-blue-256-gb/p/itm04dba659735c7?pid=MOBGHWFHD3XPKDPN&lid=LSTMOBGHWFHD3XPKDPNUH3TWL&marketplace=FLIPKART&q=iPhone+14&store=tyy%2F4io&srno=s_1_9&otracker=search&otracker1=search&fm=organic&iid=140ab55b-4f08-4e4f-9d19-3cff6e2a6517.MOBGHWFHD3XPKDPN.SEARCH&ppt=hp&ppn=homepage&ssid=2i77oh9hb40000001683448169815&qH=d36118758fc7c034
913,"APPLE iPhone 14 (Blue, 256 GB)","Review after a week Overall a powerful package for photo, video and gaming. Only thing which could have been better is battery, though it works whole day with low usage , but extensive use it would not go beyond half day.Camera 4/5Pictures in full zoom- 3Sound quality- 5/5Display- 4.5/5Performance- 5READ MORE","25,230","3,198",746,426,"1,239",['4.6'],"['₹79,999']",https://www.flipkart.com/apple-iphone-14-blue-256-gb/p/itm04dba659735c7?pid=MOBGHWFHD3XPKDPN&lid=LSTMOBGHWFHD3XPKDPNUH3TWL&marketplace=FLIPKART&q=iPhone+14&store=tyy%2F4io&srno=s_1_9&otracker=search&otracker1=search&fm=organic&iid=140ab55b-4f08-4e4f-9d19-3cff6e2a6517.MOBGHWFHD3XPKDPN.SEARCH&ppt=hp&ppn=homepage&ssid=2i77oh9hb40000001683448169815&qH=d36118758fc7c034
914,"APPLE iPhone 14 (Blue, 256 GB)",Nice camera but battery drain fast specially on video recordingREAD MORE,"25,230","3,198",746,426,"1,239",['4.6'],"['₹79,999']",https://www.flipkart.com/apple-iphone-14-blue-256-gb/p/itm04dba659735c7?pid=MOBGHWFHD3XPKDPN&lid=LSTMOBGHWFHD3XPKDPNUH3TWL&marketplace=FLIPKART&q=iPhone+14&store=tyy%2F4io&srno=s_1_9&otracker=search&otracker1=search&fm=organic&iid=140ab55b-4f08-4e4f-9d19-3cff6e2a6517.MOBGHWFHD3XPKDPN.SEARCH&ppt=hp&ppn=homepage&ssid=2i77oh9hb40000001683448169815&qH=d36118758fc7c034
915,"APPLE iPhone 14 (Blue, 256 GB)","The iPhone 14 is a standout device in Apple's latest lineup. With its sleek design, powerful hardware and improved cameras, it's a must-have for any tech enthusiast.Pros:    Powerful hardware with the A16 chip.    Improved camera quality.    Long battery life.    Sleek design with premium build quality.    Improved display technology for an immersive experience.    Great operating system with a large app store.Cons:    Expensive compared to other smartphones.    No headphone jack...READ MORE","25,230","3,198",746,426,"1,239",['4.6'],"['₹79,999']",https://www.flipkart.com/apple-iphone-14-blue-256-gb/p/itm04dba659735c7?pid=MOBGHWFHD3XPKDPN&lid=LSTMOBGHWFHD3XPKDPNUH3TWL&marketplace=FLIPKART&q=iPhone+14&store=tyy%2F4io&srno=s_1_9&otracker=search&otracker1=search&fm=organic&iid=140ab55b-4f08-4e4f-9d19-3cff6e2a6517.MOBGHWFHD3XPKDPN.SEARCH&ppt=hp&ppn=homepage&ssid=2i77oh9hb40000001683448169815&qH=d36118758fc7c034
916,"APPLE iPhone 14 (Blue, 256 GB)",This mine 3rd IPhone Model iPhone 5s : Best one when I started android to appleiPhone 6s : Best Camera Poor Battery Finally iPhone 14 One of best iPhone i used : fantastic camera : Good battery life. Super fast face lock system. Good charger comparing old iPhones. Happy to having this powerful iPhone-14.READ MORE,"25,230","3,198",746,426,"1,239",['4.6'],"['₹79,999']",https://www.flipkart.com/apple-iphone-14-blue-256-gb/p/itm04dba659735c7?pid=MOBGHWFHD3XPKDPN&lid=LSTMOBGHWFHD3XPKDPNUH3TWL&marketplace=FLIPKART&q=iPhone+14&store=tyy%2F4io&srno=s_1_9&otracker=search&otracker1=search&fm=organic&iid=140ab55b-4f08-4e4f-9d19-3cff6e2a6517.MOBGHWFHD3XPKDPN.SEARCH&ppt=hp&ppn=homepage&ssid=2i77oh9hb40000001683448169815&qH=d36118758fc7c034
917,"APPLE iPhone 14 (Blue, 256 GB)",Thanks Flipkart service is fine nd it comes in a 2 days.product is genuine nd I love itREAD MORE,"25,230","3,198",746,426,"1,239",['4.6'],"['₹79,999']",https://www.flipkart.com/apple-iphone-14-blue-256-gb/p/itm04dba659735c7?pid=MOBGHWFHD3XPKDPN&lid=LSTMOBGHWFHD3XPKDPNUH3TWL&marketplace=FLIPKART&q=iPhone+14&store=tyy%2F4io&srno=s_1_9&otracker=search&otracker1=search&fm=organic&iid=140ab55b-4f08-4e4f-9d19-3cff6e2a6517.MOBGHWFHD3XPKDPN.SEARCH&ppt=hp&ppn=homepage&ssid=2i77oh9hb40000001683448169815&qH=d36118758fc7c034
918,"APPLE iPhone 14 (Blue, 256 GB)","Best smartphone in this price range with overall great performance, great camera and great batteryREAD MORE","25,230","3,198",746,426,"1,239",['4.6'],"['₹79,999']",https://www.flipkart.com/apple-iphone-14-blue-256-gb/p/itm04dba659735c7?pid=MOBGHWFHD3XPKDPN&lid=LSTMOBGHWFHD3XPKDPNUH3TWL&marketplace=FLIPKART&q=iPhone+14&store=tyy%2F4io&srno=s_1_9&otracker=search&otracker1=search&fm=organic&iid=140ab55b-4f08-4e4f-9d19-3cff6e2a6517.MOBGHWFHD3XPKDPN.SEARCH&ppt=hp&ppn=homepage&ssid=2i77oh9hb40000001683448169815&qH=d36118758fc7c034
919,"APPLE iPhone 14 (Blue, 256 GB)",Only one problem i am facing when i keep my phone on charge it heat up my phone Rest it is great 👍READ MORE,"25,230","3,198",746,426,"1,239",['4.6'],"['₹79,999']",https://www.flipkart.com/apple-iphone-14-blue-256-gb/p/itm04dba659735c7?pid=MOBGHWFHD3XPKDPN&lid=LSTMOBGHWFHD3XPKDPNUH3TWL&marketplace=FLIPKART&q=iPhone+14&store=tyy%2F4io&srno=s_1_9&otracker=search&otracker1=search&fm=organic&iid=140ab55b-4f08-4e4f-9d19-3cff6e2a6517.MOBGHWFHD3XPKDPN.SEARCH&ppt=hp&ppn=homepage&ssid=2i77oh9hb40000001683448169815&qH=d36118758fc7c034
